variant,month,net_pnl
q50_nbbo_slip2,2024-11,-0.0014042655645554146
q50_nbbo_slip2,2024-12,-0.0693577933740559
q50_nbbo_slip2,2025-01,-0.020422711618492243
q50_nbbo_slip2,2025-02,-0.12491010241233379
q50_nbbo_slip2,2025-03,0.32966452771586924
q50_nbbo_slip2,2025-04,0.2884284671387979
q50_nbbo_slip2,2025-05,0.1402292920586642
q50_nbbo_slip2,2025-06,0.017501133511346145
q50_nbbo_slip2,2025-07,0.01638932559414168
q50_nbbo_slip2,2025-08,0.02510339883177155
q50_nbbo_slip2,2025-09,-0.06991646072479785
q50_nbbo_slip2,2025-10,0.2377616795267911
q50_nbbo_slip2,2025-11,0.048964352323424595
q50_nbbo_slip2,2025-12,-0.04041662803055523
q50_nbbo_slip2,2026-01,0.1682920587762809
q50_nbbo_slip2,2026-02,0.2452738960870894
q50_nbbo_slip2,2026-03,0.06003388901027132
q50_nbbo_slip2,2026-04,-0.1649929858883028
q50_nbbo_slip5,2024-11,-0.004404265564555421
q50_nbbo_slip5,2024-12,-0.0723577933740559
q50_nbbo_slip5,2025-01,-0.022822711618492253
q50_nbbo_slip5,2025-02,-0.1309101024123338
q50_nbbo_slip5,2025-03,0.3242645277158692
q50_nbbo_slip5,2025-04,0.2842284671387979
q50_nbbo_slip5,2025-05,0.1372292920586642
q50_nbbo_slip5,2025-06,0.013901133511346142
q50_nbbo_slip5,2025-07,0.013989325594141677
q50_nbbo_slip5,2025-08,0.021503398831771547
q50_nbbo_slip5,2025-09,-0.07591646072479785
q50_nbbo_slip5,2025-10,0.23176167952679105
q50_nbbo_slip5,2025-11,0.04176435232342457
q50_nbbo_slip5,2025-12,-0.04341662803055524
q50_nbbo_slip5,2026-01,0.16409205877628086
q50_nbbo_slip5,2026-02,0.2380738960870894
q50_nbbo_slip5,2026-03,0.05583388901027131
q50_nbbo_slip5,2026-04,-0.1709929858883028
q50_nbbo_slip10,2024-11,-0.009404265564555422
q50_nbbo_slip10,2024-12,-0.0773577933740559
q50_nbbo_slip10,2025-01,-0.026822711618492256
q50_nbbo_slip10,2025-02,-0.14091010241233382
q50_nbbo_slip10,2025-03,0.3152645277158692
q50_nbbo_slip10,2025-04,0.2772284671387979
q50_nbbo_slip10,2025-05,0.13222929205866418
q50_nbbo_slip10,2025-06,0.00790113351134614
q50_nbbo_slip10,2025-07,0.009989325594141674
q50_nbbo_slip10,2025-08,0.015503398831771547
q50_nbbo_slip10,2025-09,-0.08591646072479786
q50_nbbo_slip10,2025-10,0.22176167952679104
q50_nbbo_slip10,2025-11,0.02976435232342456
q50_nbbo_slip10,2025-12,-0.048416628030555235
q50_nbbo_slip10,2026-01,0.15709205877628085
q50_nbbo_slip10,2026-02,0.2260738960870894
q50_nbbo_slip10,2026-03,0.0488338890102713
q50_nbbo_slip10,2026-04,-0.18099298588830282
q60_nbbo_slip2,2024-11,-0.0014042655645554146
q60_nbbo_slip2,2024-12,-0.044935830436513016
q60_nbbo_slip2,2025-01,-0.020422711618492243
q60_nbbo_slip2,2025-02,-0.10286844971049293
q60_nbbo_slip2,2025-03,0.3499891416954171
q60_nbbo_slip2,2025-04,0.2884284671387979
q60_nbbo_slip2,2025-05,0.15593924219801358
q60_nbbo_slip2,2025-06,0.009374802004722314
q60_nbbo_slip2,2025-07,-0.011182702377886225
q60_nbbo_slip2,2025-08,0.02510339883177155
q60_nbbo_slip2,2025-09,0.012057706750125583
q60_nbbo_slip2,2025-10,0.20317042733983776
q60_nbbo_slip2,2025-11,0.03815701661277757
q60_nbbo_slip2,2025-12,-0.018432733077225236
q60_nbbo_slip2,2026-01,0.07748817584379743
q60_nbbo_slip2,2026-02,0.21938642491107083
q60_nbbo_slip2,2026-03,0.10203544100675066
q60_nbbo_slip2,2026-04,-0.1649929858883028
q60_nbbo_slip5,2024-11,-0.004404265564555421
q60_nbbo_slip5,2024-12,-0.047335830436513016
q60_nbbo_slip5,2025-01,-0.022822711618492253
q60_nbbo_slip5,2025-02,-0.10766844971049294
q60_nbbo_slip5,2025-03,0.3457891416954171
q60_nbbo_slip5,2025-04,0.2842284671387979
q60_nbbo_slip5,2025-05,0.15413924219801356
q60_nbbo_slip5,2025-06,0.008174802004722315
q60_nbbo_slip5,2025-07,-0.012982702377886235
q60_nbbo_slip5,2025-08,0.021503398831771547
q60_nbbo_slip5,2025-09,0.008457706750125584
q60_nbbo_slip5,2025-10,0.19777042733983774
q60_nbbo_slip5,2025-11,0.031557016612777544
q60_nbbo_slip5,2025-12,-0.01963273307722524
q60_nbbo_slip5,2026-01,0.07448817584379741
q60_nbbo_slip5,2026-02,0.2127864249110708
q60_nbbo_slip5,2026-03,0.09903544100675066
q60_nbbo_slip5,2026-04,-0.1709929858883028
q60_nbbo_slip10,2024-11,-0.009404265564555422
q60_nbbo_slip10,2024-12,-0.05133583043651302
q60_nbbo_slip10,2025-01,-0.026822711618492256
q60_nbbo_slip10,2025-02,-0.11566844971049295
q60_nbbo_slip10,2025-03,0.3387891416954171
q60_nbbo_slip10,2025-04,0.2772284671387979
q60_nbbo_slip10,2025-05,0.15113924219801356
q60_nbbo_slip10,2025-06,0.006174802004722313
q60_nbbo_slip10,2025-07,-0.015982702377886238
q60_nbbo_slip10,2025-08,0.015503398831771547
q60_nbbo_slip10,2025-09,0.0024577067501255837
q60_nbbo_slip10,2025-10,0.18877042733983773
q60_nbbo_slip10,2025-11,0.020557016612777534
q60_nbbo_slip10,2025-12,-0.021632733077225238
q60_nbbo_slip10,2026-01,0.0694881758437974
q60_nbbo_slip10,2026-02,0.2017864249110708
q60_nbbo_slip10,2026-03,0.09403544100675065
q60_nbbo_slip10,2026-04,-0.18099298588830282
